"{-0.35, -0.25}"
"{-0.0914607046593272, -0.28267368565645073}"
"{-0.09174405185098623, -0.28402030573830334}"
"{-0.0920287444847433, -0.2853645676382808}"
"{-0.09231478019577234, -0.28670645806650175}"
"{-0.09260215660595221, -0.2880459637220742}"
"{-0.0928908713238551, -0.2893830712930926}"
"{-0.09318092194473603, -0.29071776745664085}"
"{-0.09347230605052136, -0.29205003887878944}"
"{-0.09376502120979828, -0.2933798722145979}"
"{-0.09405906497780325, -0.29470725410811255}"
"{-0.09435443489641154, -0.29603217119236896}"
"{-0.0946511284941257, -0.29735461008938924}"
"{-0.09494914328606505, -0.2986745574103038}"
"{-0.0952484767739561, -0.2999919997597826}"
"{-0.09554912644612458, -0.30130692372884627}"
"{-0.09585108977747983, -0.3026193158956305}"
"{-0.09615436422950452, -0.3039291628281155}"
"{-0.09645894725024401, -0.305236451084124}"
"{-0.09676483627429662, -0.30654116721132335}"
"{-0.097072028722803, -0.3078432977472232}"
"{-0.09738052200343653, -0.30914282921917796}"
"{-0.09769031351039256, -0.3104397481443844}"
"{-0.09800140062437884, -0.31173404102988395}"
"{-0.09831378071260483, -0.31302569437256034}"
"{-0.09862745112877204, -0.31431469465914197}"
"{-0.09894240921306338, -0.3156010283661997}"
"{-0.09925865229213353, -0.31688468196014896}"
"{-0.09957617767909818, -0.31816564189724766}"
"{-0.09989498267352455, -0.3194438946235983}"
"{-0.10021506456142056, -0.3207194265751457}"
"{-0.10053642061522529, -0.3219922241776794}"
"{-0.10085904809379824, -0.3232622738468314}"
"{-0.10118294424240976, -0.32452956198807814}"
"{-0.10150810629273031, -0.3257940749967387}"
"{-0.10183453146282087, -0.3270557992579765}"
"{-0.10216221695712224, -0.3283147211468143}"
"{-0.10249115996644813, -0.3295708270358205}"
"{-0.10282135766798103, -0.33082410328598094}"
"{-0.10315280722525577, -0.33207453624291183}"
"{-0.10348550578814823, -0.3333221122436908}"
"{-0.10381945049286738, -0.33456681761685864}"
"{-0.10415463846194617, -0.3358086386824174}"
"{-0.10449106680423359, -0.3370475617518325}"
"{-0.10482873261488553, -0.33828357312803037}"
"{-0.10516763297535674, -0.33951665910540074}"
"{-0.10550776495339209, -0.3407468059697955}"
"{-0.10584912560301786, -0.34197399999852796}"
"{-0.10619171196453361, -0.3431982274603748}"
"{-0.10653552106450316, -0.3444194746155739}"
"{-0.10688054991574655, -0.34563772771582646}"
"{-0.10722679551733098, -0.34685297300429485}"
"{-0.10757425485456285, -0.3480651967156049}"
"{-0.10792292489897859, -0.34927438507584335}"
"{-0.10827280260833679, -0.35048052430256055}"
"{-0.10862388492660897, -0.35168360060476794}"
"{-0.10897616878397175, -0.3528836001829403}"
"{-0.10932965109679758, -0.3540805092290135}"
"{-0.10968432876764697, -0.355274313926387}"
"{-0.11004019868525917, -0.3564650004499212}"
"{-0.11039725772454685, -0.3576525549743366}"
"{-0.11075550274659864, -0.35883696367077134}"
"{-0.11111493059866288, -0.3600182126904471}"
"{-0.11147553811413567, -0.36119628817834115}"
"{-0.11183732211255534, -0.36237117627335785}"
"{-0.11220027939959577, -0.36354286310832623}"
"{-0.11256440676706096, -0.3647113348100023}"
"{-0.1129297009928783, -0.36587657749906666}"
"{-0.11329615884109316, -0.3670385772901271}"
"{-0.11366377706186213, -0.36819732029171603}"
"{-0.11403255239144766, -0.36935279260629267}"
"{-0.11440248155221125, -0.3705049803302414}"
"{-0.1147735612526081, -0.371653869553873}"
"{-0.11514578818718037, -0.3727994463614235}"
"{-0.11551915903655172, -0.37394169683105544}"
"{-0.1158936704674206, -0.3750806070348565}"
"{-0.1162693191325549, -0.37621616303884103}"
"{-0.11664610167078505, -0.3773483509029482}"
"{-0.11702401470699884, -0.37847715668104426}"
"{-0.11740305485213448, -0.37960256642092}"
"{-0.11778321870317525, -0.3807245661642932}"
"{-0.11816450284314284, -0.3818431419468066}"
"{-0.11854690384109184, -0.3829582797980296}"
"{-0.11893041825210433, -0.38406996574753544}"
"{-0.1193150426173001, -0.385178185835131}"
"{-0.11970077346382582, -0.38628292607633596}"
"{-0.12008760730484092, -0.38738417248188495}"
"{-0.12047554063951375, -0.388481911059826}"
"{-0.12086456995301985, -0.389576127815522}"
"{-0.12125469171653831, -0.3906668087516489}"
"{-0.12164590238724998, -0.39175393986819784}"
"{-0.12203819840833398, -0.392837507162473}"
"{-0.12243157620896573, -0.39391749662909353}"
"{-0.12282603220431362, -0.3949938942599918}"
"{-0.12322156279553692, -0.39606668604441514}"
"{-0.12361816436978251, -0.39713585796892403}"
"{-0.12401583330018279, -0.39820139601739385}"
"{-0.12441456594585237, -0.39926328617101325}"
"{-0.12481435865188607, -0.4003215144082859}"
"{-0.12521520774935546, -0.4013760667050284}"
"{-0.12561710955530703, -0.40242692903437255}"
"{-0.1260200603727586, -0.4034740873667632}"
"{-0.12642405649069752, -0.40451752766996035}"
"{-0.12682909418407717, -0.4055572359090369}"
"{-0.12723516971381504, -0.4065931980463809}"
"{-0.1276422793267893, -0.40762540004169345}"
"{-0.1280504192558369, -0.40865382785343213}"
"{-0.12845958571976335, -0.40967846746382147}"
"{-0.1288697749233521, -0.4106993048369049}"
"{-0.12928098305734295, -0.41171632592744084}"
"{-0.1296932062984316, -0.41272951669189345}"
"{-0.13010644080927075, -0.41373886308843133}"
"{-0.13052068273847242, -0.4147443510769292}"
"{-0.1309359282206091, -0.4157459666189659}"
"{-0.13135217337621596, -0.41674369567782654}"
"{-0.131769414311792, -0.41773752421850047}"
"{-0.13218764711980244, -0.41872743820768293}"
"{-0.13260686787867965, -0.4197134236137737}"
"{-0.13302707265282565, -0.4206954664068784}"
"{-0.133448257492613, -0.4216735525588072}"
"{-0.13387041843438735, -0.422647668043076}"
"{-0.13429355150046832, -0.42361779883490536}"
"{-0.13471765269915198, -0.42458393091122165}"
"{-0.13514271802471178, -0.42554605025065556}"
"{-0.13556874345740108, -0.42650414283354404}"
"{-0.13599572496345402, -0.427458194641928}"
"{-0.136423658495088, -0.42840819165955474}"
"{-0.13685253999050467, -0.4293541198718757}"
"{-0.13728236537389235, -0.4302959652660483}"
"{-0.137713130555427, -0.4312337138309345}"
"{-0.1381448314312778, -0.43216735157025876}"
"{-0.13857746388363562, -0.4330968645126598}"
"{-0.1390110237807042, -0.43402223865860673}"
"{-0.13944550697668912, -0.4349434600137014}"
"{-0.1398809093118055, -0.43586051459072483}"
"{-0.14031722661228446, -0.4367733884096363}"
"{-0.14075445469038103, -0.43768206749757416}"
"{-0.14119258934438064, -0.4385865378888546}"
"{-0.14163162635860696, -0.4394867856249734}"
"{-0.14207156150342834, -0.4403827967546039}"
"{-0.14251239053526588, -0.44127455733359916}"
"{-0.1429541091965996, -0.44216205342498965}"
"{-0.14339671321597663, -0.4430452710989857}"
"{-0.1438401983080175, -0.4439241964329751}"
"{-0.14428456017342403, -0.4447988155115252}"
"{-0.1447297944989859, -0.4456691144263812}"
"{-0.14517589695758845, -0.44653507927646746}"
"{-0.1456228632082192, -0.4473966961678865}"
"{-0.1460706888959757, -0.4482539512139201}"
"{-0.146519369652072, -0.44910683053502776}"
"{-0.14696890109384658, -0.44995532025884843}"
"{-0.14741927882476877, -0.45079940652019906}"
"{-0.14787049843444675, -0.4516390754610757}"
"{-0.14832255549863374, -0.45247431323065246}"
"{-0.14877544557924358, -0.45330510601001384}"
"{-0.14922916422439153, -0.4541314400026142}"
"{-0.14968370696837896, -0.45495330138617696}"
"{-0.15013906933169108, -0.45577067635177954}"
"{-0.15059524682101136, -0.456583551104324}"
"{-0.15105223492923478, -0.4573919118625355}"
"{-0.15151002913548234, -0.45819574485896347}"
"{-0.1519686249051141, -0.45899503633998046}"
"{-0.15242801768974376, -0.4597897725657836}"
"{-0.15288820292725178, -0.4605799398103929}"
"{-0.15334917604179993, -0.46136552436165296}"
"{-0.15381093244384436, -0.4621465125212314}"
"{-0.15427346753015017, -0.4629228906046203}"
"{-0.1547367766838045, -0.46369464494113455}"
"{-0.15520085527423105, -0.4644617618739141}"
"{-0.15566569865720326, -0.4652242277599213}"
"{-0.15613130217485874, -0.46598202896994334}"
"{-0.15659766115571253, -0.4667351518885904}"
"{-0.15706477091467136, -0.4674835829142968}"
"{-0.1575326267530474, -0.4682273084593209}"
"{-0.15800122395857163, -0.468966314949744}"
"{-0.1584705578054085, -0.469700588825472}"
"{-0.15894062355416877, -0.47043011654023387}"
"{-0.15941141645192436, -0.4711548845615829}"
"{-0.15988293173222365, -0.4718748793841841}"
"{-0.16035516461514615, -0.47259008756363424}"
"{-0.16082811030731015, -0.47330049562151355}"
"{-0.1613017640018604, -0.4740060900937634}"
"{-0.1617761208784881, -0.47470685753809044}"
"{-0.16225117610345352, -0.4754027845339681}"
"{-0.16272692482960674, -0.4760938576826351}"
"{-0.1632033621964105, -0.4767800636070969}"
"{-0.16368048332996088, -0.4774613889521243}"
"{-0.1641582833430102, -0.47813782038425456}"
"{-0.16463675733498762, -0.47880934459179064}"
"{-0.16511590039202204, -0.4794759482848019}"
"{-0.16559570758696276, -0.48013761819512324}"
"{-0.16607617397940233, -0.48079434107635594}"
"{-0.16655729461569732, -0.48144610370386703}"
"{-0.16703906452899098, -0.48209289287478985}"
"{-0.1675214787392341, -0.48273469540802333}"
"{-0.16800453225320777, -0.48337149814423297}"
"{-0.16848822006454411, -0.4840032879458496}"
"{-0.16897253715374908, -0.48463005169707085}"
"{-0.1694574784882232, -0.48525177630385957}"
"{-0.16994303902228433, -0.4858684486939452}"
"{-0.17042921369718847, -0.4864800558168228}"
"{-0.17091599744115243, -0.48708658464375393}"
"{-0.17140338516937476, -0.4876880221677654}"
"{-0.17189137178406005, -0.4882843554146805}"
"{-0.17237995217448496, -0.4888755714981257}"
"{-0.17286912121702752, -0.4894616574962869}"
"{-0.17335887377514686, -0.49004260050348514}"
"{-0.1738492046994123, -0.4906183876451931}"
"{-0.17434010882753392, -0.49118900607803445}"
"{-0.17483158098439436, -0.4917544429897845}"
"{-0.1753236159820791, -0.49231468559936914}"
"{-0.1758162086199087, -0.49286972115686634}"
"{-0.17630935368446887, -0.49341953694350477}"
"{-0.17680304594964255, -0.49396412027166464}"
"{-0.1772972801766402, -0.49450345848487726}"
"{-0.17779205111403187, -0.4950375389578255}"
"{-0.17828735349777736, -0.49556634909634295}"
"{-0.1787831820512584, -0.49608987633741514}"
"{-0.17927953148530876, -0.4966081081491783}"
"{-0.1797763964982464, -0.4971210320309204}"
"{-0.18027377177590373, -0.4976286355130802}"
"{-0.18077165199165957, -0.49813090615724814}"
"{-0.18127003180646944, -0.4986278315561656}"
"{-0.18176890586889774, -0.4991193993337256}"
"{-0.1822682688151478, -0.49960559714497205}"
"{-0.18276811526909398, -0.5000864126761004}"
"{-0.18326843984231206, -0.5005618336444573}"
"{-0.1837692371341111, -0.5010318477985406}"
"{-0.18427050173156392, -0.5014964429179991}"
"{-0.18477222820953926, -0.5019556068179839}"
"{-0.18527441113076987, -0.5024093274210135}"
"{-0.185777045045919, -0.5028575926385671}"
"{-0.18628012449355918, -0.5033003903940586}"
"{-0.1867836440002076, -0.5037377086524473}"
"{-0.18728759808036674, -0.5041695354202362}"
"{-0.18779198123656676, -0.5045958587454733}"
"{-0.18829678795940624, -0.5050166667177507}"
"{-0.18880201272759453, -0.5054319474682049}"
"{-0.1893076500079925, -0.5058416891695169}"
"{-0.1898136942556548, -0.5062458800359121}"
"{-0.1903201399138708, -0.5066445083231602}"
"{-0.19082698141420673, -0.5070375623285758}"
"{-0.1913342131765465, -0.507425030391017}"
"{-0.1918418296091341, -0.5078069008908874}"
"{-0.19234982510861426, -0.5081831622501343}"
"{-0.19285819406007487, -0.5085538029322494}"
"{-0.1933669308370876, -0.508918811442269}"
"{-0.19387602980175045, -0.5092781763267742}"
"{-0.19438548530472824, -0.5096318861738897}"
"{-0.19489529168529518, -0.5099799296132854}"
"{-0.19540544327137552, -0.5103222953161749}"
"{-0.19591593437958582, -0.5106589719953171}"
"{-0.19642675931527587, -0.5109899484050141}"
"{-0.19693791237257086, -0.5113152133411137}"
"{-0.19744938783441282, -0.5116347556467471}"
"{-0.19796117997264265, -0.5119485642809165}"
"{-0.19847328304806847, -0.5122566281981903}"
"{-0.1989856913104601, -0.5125589363803961}"
"{-0.19949839899859503, -0.5128554778617375}"
"{-0.20001140034031156, -0.5131462417287941}"
"{-0.20052468955256028, -0.5134312171205214}"
"{-0.20103826084145737, -0.5137103932282511}"
"{-0.2015521084023361, -0.5139837592956904}"
"{-0.2020662264198001, -0.514251304618923}"
"{-0.20258060906777478, -0.5145130185464082}"
"{-0.2030952505095607, -0.5147688904789814}"
"{-0.20361014489788493, -0.5150189098698541}"
"{-0.20412528637495445, -0.5152630662246134}"
"{-0.20464066907250753, -0.5155013491012228}"
"{-0.20515628711186704, -0.5157337481100214}"
"{-0.20567213460399195, -0.5159602529137243}"
"{-0.20618820564953058, -0.516180853227423}"
"{-0.20670449433887203, -0.5163955388185845}"
"{-0.2072209947521996, -0.5166042995070519}"
"{-0.20773770095954208, -0.5168071251650443}"
"{-0.20825460702082715, -0.5170040057171569}"
"{-0.20877170698593284, -0.5171949311403605}"
"{-0.20928899489474076, -0.5173798914640024}"
"{-0.20980646477718765, -0.5175588767698052}"
"{-0.2103241106533363, -0.5177318772453781}"
"{-0.21084192653348302, -0.517898883136893}"
"{-0.21135990641816685, -0.5180598847007053}"
"{-0.21187804429821444, -0.518214872256633}"
"{-0.21239633415480452, -0.5183638361879566}"
"{-0.21291476995953035, -0.5185067669414196}"
"{-0.21343334567446412, -0.5186436550272283}"
"{-0.21395205525221944, -0.5187744910190516}"
"{-0.2144708926360159, -0.5188992655540211}"
"{-0.21498985175974136, -0.5190179693327309}"
"{-0.2155089265480166, -0.5191305931192384}"
"{-0.2160281109162576, -0.5192371277410631}"
"{-0.2165473987707401, -0.5193375640891879}"
"{-0.21706678400866217, -0.5194318931180575}"
"{-0.2175862605182084, -0.5195201058455804}"
"{-0.21810582217861263, -0.5196021933531269}"
"{-0.21862546286022225, -0.5196781467855307}"
"{-0.21914517642456072, -0.5197479573510879}"
"{-0.219664956724392, -0.5198116163215573}"
"{-0.22018479760378315, -0.5198691150321605}"
"{-0.22070469289816858, -0.5199204448815818}"
"{-0.22122463643441262, -0.5199655973319685}"
"{-0.2217446220308739, -0.52000456390893}"
"{-0.22226464349746958, -0.5200373362106457}"
"{-0.2227846946357813, -0.5200639059662734}"
"{-0.22330476923913387, -0.5200842649195373}"
"{-0.22382486109261937, -0.5200984048722652}"
"{-0.2243449639731695, -0.5201063177008083}"
"{-0.22486507164962904, -0.5201079953560408}"
"{-0.22538517788283144, -0.5201034298633603}"
"{-0.2259052764256723, -0.5200926133226872}"
"{-0.2264253610231848, -0.5200755379084654}"
"{-0.22694542541261353, -0.5200521958696618}"
"{-0.2274654633234896, -0.5200225795297662}"
"{-0.22798546847770454, -0.5199866812867922}"
"{-0.22850543458958553, -0.519944493613276}"
"{-0.2290253553659691, -0.5198960090562771}"
"{-0.22954522450627662, -0.5198412202373781}"
"{-0.23006503570258777, -0.5197801198526851}"
"{-0.2305847826397161, -0.519712700672827}"
"{-0.2311044589952826, -0.5196389555429559}"
"{-0.2316240584397911, -0.5195588773827473}"
"{-0.23214357463670188, -0.5194724591863994}"
"{-0.23266300124250724, -0.5193796940226341}"
"{-0.23318233190680493, -0.5192805750346959}"
"{-0.23370156027237368, -0.5191750954403531}"
"{-0.23422067997524817, -0.5190632485413105}"
"{-0.23473968464483538, -0.5189450277760889}"
"{-0.2352585679039997, -0.5188204266117358}"
"{-0.23577732336910434, -0.5186894385866493}"
"{-0.23629594465009304, -0.518552057324533}"
"{-0.23681442535057645, -0.5184082765343951}"
"{-0.23733275906791632, -0.51825809001055}"
"{-0.2378509393933119, -0.5181014916326168}"
"{-0.23836895991188423, -0.5179384753655201}"
"{-0.23888681420276234, -0.5177690352594897}"
"{-0.23940449583916779, -0.517593165450061}"
"{-0.23992199838850067, -0.5174108601580744}"
"{-0.2404393154124242, -0.5172221136896757}"
"{-0.24095644046695075, -0.5170269204363163}"
"{-0.24147336710252645, -0.5168252748747522}"
"{-0.24199008886411727, -0.5166171715670455}"
"{-0.24250659929129334, -0.5164026051605634}"
"{-0.24302289191831541, -0.5161815703879777}"
"{-0.24353896027421898, -0.5159540620672667}"
"{-0.24405479788290071, -0.515720075101713}"
"{-0.2445703982632027, -0.5154796044799052}"
"{-0.24508575492899878, -0.5152326452757366}"
"{-0.24560086138927884, -0.5149791926485592}"
"{-0.2461157111482519, -0.5147192418903058}"
"{-0.2466302977054728, -0.5144527883752736}"
"{-0.24714461455589343, -0.5141798275363165}"
"{-0.24765865518994587, -0.5139003549018341}"
"{-0.24817241309363883, -0.5136143660957709}"
"{-0.2486858817486523, -0.5133218568376168}"
"{-0.249199054632434, -0.5130228229424068}"
"{-0.2497119252182939, -0.5127172603207211}"
"{-0.2502244869755009, -0.5124051649786848}"
"{-0.2507367333693773, -0.5120865330179688}"
"{-0.25124865786139533, -0.5117613606357888}"
"{-0.2517602539092716, -0.5114296441249055}"
"{-0.2522715149670639, -0.5110913798736252}"
"{-0.2527824344852656, -0.510746564365799}"
"{-0.2532930059109021, -0.5103951941808236}"
"{-0.25380322268762545, -0.5100372659936406}"
"{-0.25431307825581106, -0.509672776574737}"
"{-0.25482256605265197, -0.5093017227901445}"
"{-0.2553316795122556, -0.5089241016014406}"
"{-0.25584041206573815, -0.5085399100657477}"
"{-0.25634875714132127, -0.5081491453357333}"
"{-0.25685670816442663, -0.5077518046607697}"
"{-0.2573642585577924, -0.507347885433588}"
"{-0.25787140174159945, -0.5069373851269258}"
"{-0.2583781311335362, -0.5065203012935289}"
"{-0.25888444014889567, -0.5060966315911397}"
"{-0.25939032220068187, -0.5056663737824969}"
"{-0.25989577069971337, -0.5052295257353356}"
"{-0.2604007790547294, -0.5047860854223873}"
"{-0.26090534067249427, -0.5043360509213798}"
"{-0.2614094489579026, -0.5038794204150374}"
"{-0.26191309731408396, -0.5034161921910808}"
"{-0.26241627914250865, -0.5029463646422269}"
"{-0.26291898784309153, -0.5024699362661894}"
"{-0.26342121681429836, -0.5019869056656778}"
"{-0.26392295945324945, -0.5014972715483987}"
"{-0.26442420915582593, -0.5010010327270545}"
"{-0.2649249593167736, -0.5004981881193443}"
"{-0.2654252033298089, -0.4999887367479633}"
"{-0.26592493458772304, -0.4994726777406036}"
"{-0.26642414648248786, -0.4989500103299531}"
"{-0.2669228324053599, -0.4984207338536966}"
"{-0.2674209857469865, -0.4978848477545149}"
"{-0.26791859989751404, -0.4973423515985151}"
"{-0.2684156682467306, -0.4967932450861264}"
"{-0.268912184184157, -0.4962375279897277}"
"{-0.2694081410991421, -0.49567520019327066}"
"{-0.26990353238097475, -0.495106261694129}"
"{-0.27039835141899843, -0.49453071260309756}"
"{-0.2708925916027238, -0.493948553144393}"
"{-0.27138624632194264, -0.4933597836556533}"
"{-0.2718793089668408, -0.4927644045879383}"
"{-0.27237177292811243, -0.49216241650572884}"
"{-0.27286363159707216, -0.49155382008692805}"
"{-0.27335487836576994, -0.49093861612285983}"
"{-0.2738455066271031, -0.4903168055182702}"
"{-0.2743355097749311, -0.4896883892913264}"
"{-0.2748248812041876, -0.48905336857361753}"
"{-0.27531361431099516, -0.48841174461015363}"
"{-0.2758017024927775, -0.4877635187593671}"
"{-0.2762891391483741, -0.48710869249311106}"
"{-0.2767759176781524, -0.48644726739666094}"
"{-0.2772620314841224, -0.48577924516871296}"
"{-0.2777474739700488, -0.4851046276213856}"
"{-0.27823223854156953, -0.4844234166948855}"
"{-0.27871631860633755, -0.48373561446818725}"
"{-0.2791997075741263, -0.48304122310675845}"
"{-0.27968239885693297, -0.4823402448949823}"
"{-0.2801643858690998, -0.48163268223784333}"
"{-0.2806456620274341, -0.4809185376609285}"
"{-0.28112622075132915, -0.48019781381042603}"
"{-0.28160605546288464, -0.4794705134531266}"
"{-0.2820851595870276, -0.4787366394764219}"
"{-0.28256352655163236, -0.4779961948883066}"
"{-0.28304114978764194, -0.477249182817376}"
"{-0.2835180227291879, -0.47649560651282824}"
"{-0.28399413881371166, -0.47573546934446254}"
"{-0.28446949148208434, -0.4749687748026806}"
"{-0.2849440741787282, -0.4741955264984854}"
"{-0.2854178803517364, -0.4734157281634823}"
"{-0.2858909034529943, -0.47262938364987794}"
"{-0.2863631369382995, -0.47183649693048146}"
"{-0.286834574267483, -0.4710370720987032}"
"{-0.2873052089045295, -0.47023111336855555}"
"{-0.2877750343176975, -0.4694186250748187}"
"{-0.28824404397965014, -0.46859961169701264}"
"{-0.2887122313675949, -0.46777407783340913}"
"{-0.28917958996338966, -0.46694202819217284}"
"{-0.28964611325366346, -0.4661034676078061}"
"{-0.29011179472994314, -0.46525840104114735}"
"{-0.2905766278887793, -0.4644068335793727}"
"{-0.2910406062318733, -0.46354877043599424}"
"{-0.2915037232662026, -0.4626842169508618}"
"{-0.2919659725041484, -0.46181317859016136}"
"{-0.29242734746362053, -0.4609356609464163}"
"{-0.2928878416681851, -0.4600516697384862}"
"{-0.29334744864718976, -0.4591612108115684}"
"{-0.29380616193589104, -0.45826429013719605}"
"{-0.29426397507557955, -0.4573609138132402}"
"{-0.29472088161370763, -0.4564510880639077}"
"{-0.29517687510401436, -0.4555348192397434}"
"{-0.2956319491066531, -0.45461211381762795}"
"{-0.29608609718831663, -0.45368297840077965}"
"{-0.29653931292236485, -0.45274741971875304}"
"{-0.29699158988894964, -0.45180544462744016}"
"{-0.29744292167514463, -0.4508570601171281}"
"{-0.2978933018750868, -0.4499022733189936}"
"{-0.29834272409009976, -0.4489410914767157}"
"{-0.2987911819288151, -0.44797352196353335}"
"{-0.299238669007303, -0.4469995722831336}"
"{-0.2996851789492022, -0.44601925006965304}"
"{-0.30013070538585135, -0.44503256308767636}"
"{-0.3005752419564183, -0.444039519232238}"
"{-0.3010187823080317, -0.44304012652882024}"
"{-0.3014613200959105, -0.4420343931333552}"
"{-0.30190284898349506, -0.4410223273322229}"
"{-0.3023433626425772, -0.4400039375422532}"
"{-0.302782854753431, -0.4389792323107237}"
"{-0.3032213190049426, -0.4379482203153621}"
"{-0.30365874909474166, -0.43691091036434365}"
"{-0.3040951387293308, -0.4358673113962936}"
"{-0.30453048162421686, -0.4348174324802851}"
"{-0.30496477150404044, -0.433761282815841}"
"{-0.30539800210270757, -0.4326988717329322}"
"{-0.30583016716351885, -0.4316302086919791}"
"{-0.3062612604393018, -0.43055530328749597}"
"{-0.3066912756925497, -0.42947416525450083}"
"{-0.30712020669555257, -0.42838680445119376}"
"{-0.3075480472305239, -0.4272932308677279}"
"{-0.30797479108973413, -0.4261934546270402}"
"{-0.30840043207564266, -0.4250874859848539}"
"{-0.3088249640010314, -0.4239753353296757}"
"{-0.3092483806891366, -0.42285701318279845}"
"{-0.30967067597378295, -0.4217325301982988}"
"{-0.31009184369951487, -0.42060189716303953}"
"{-0.3105118777217305, -0.41946512499666705}"
"{-0.31093077190681384, -0.4183222247516137}"
"{-0.31134852013226777, -0.4171732076130959}"
"{-0.3117651162868467, -0.4160180848991158}"
"{-0.31218055427068964, -0.4148568680604596}"
"{-0.31259482799545246, -0.4136895686806993}"
"{-0.31300793138444133, -0.41251619847619075}"
"{-0.31341985837274483, -0.4113367692960758}"
"{-0.3138306029073674, -0.41015129312228027}"
"{-0.31424015894736157, -0.4089597820695158}"
"{-0.31464852046396147, -0.40776224838650027}"
"{-0.3150556814407179, -0.40655870445768677}"
"{-0.31546163587363235, -0.40534916279971045}"
"{-0.31586637777128934, -0.40413363606238173}"
"{-0.31626990115499015, -0.40291213702872997}"
"{-0.3166722000588853, -0.40168467861500545}"
"{-0.31707326853010853, -0.4004512738706772}"
"{-0.3174731006289092, -0.3992119359784353}"
"{-0.31787169042878655, -0.3979666782541885}"
"{-0.3182690320166218, -0.39671551414706663}"
"{-0.3186651194928124, -0.39545845723941814}"
"{-0.3190599469714042, -0.3941955212468127}"
"{-0.3194535085802258, -0.3929267200180384}"
"{-0.31984579846102074, -0.3916520675351047}"
"{-0.32023681076958155, -0.39037157791323956}"
"{-0.3206265396758822, -0.389085265400892}"
"{-0.32101497936421225, -0.3877931443797298}"
"{-0.3214021240333089, -0.3864952293646418}"
"{-0.32178796789649144, -0.38519153500373543}"
"{-0.3221725051817934, -0.38388207607823766}"
"{-0.3225557301320944, -0.3825668674971171}"
"{-0.3229376370052496, -0.38124592430614174}"
"{-0.32331822007422906, -0.3799192616867406}"
"{-0.3236974736272498, -0.3785868949520033}"
"{-0.3240753919679081, -0.37724883954667693}"
"{-0.3244519694153103, -0.3759051110471691}"
"{-0.3248272003042056, -0.3745557251615453}"
"{-0.32520107898511647, -0.3732006977295311}"
"{-0.3255735998244715, -0.37184004472251}"
"{-0.32594475720473604, -0.37047378224352584}"
"{-0.32631454552454464, -0.36910192652728013}"
"{-0.32668295919883217, -0.36772449394013484}"
"{-0.32704999265896584, -0.3663415009801097}"
"{-0.3274156403528765, -0.3649529642768847}"
"{-0.32777989674519087, -0.3635589005917976}"
"{-0.3281427563173624, -0.3621593268178465}"
"{-0.3285042135678037, -0.3607542599796875}"
"{-0.32886426301201765, -0.3593437172336367}"
"{-0.3292228991827295, -0.35792771586766814}"
"{-0.32958011663001724, -0.35650627329717977}"
"{-0.3299359099214324, -0.3550794070574489}"
"{-0.33029027364213437, -0.3536471348287078}"
"{-0.3306432023950287, -0.3522094744209461}"
"{-0.33099469080089455, -0.35076644377219524}"
"{-0.3313447334985134, -0.34931806094852597}"
"{-0.33169332514479655, -0.3478643441440507}"
"{-0.33204046041491386, -0.3464053116809208}"
"{-0.33238613400242084, -0.34494098200932977}"
"{-0.33273034061938767, -0.3434713737075099}"
"{-0.33307307499652644, -0.34199650548173544}"
"{-0.3334143318833198, -0.3405163961663198}"
"{-0.3337541060481486, -0.33903106472361794}"
"{-0.33409239227842, -0.33754053024402425}"
"{-0.3344291853806957, -0.3360448119459747}"
"{-0.3347644801808199, -0.3345439291759444}"
"{-0.33509827152404703, -0.33303790140845024}"
"{-0.3354305542751704, -0.33152674824604844}"
"{-0.3357613233186496, -0.3300104894193367}"
"{-0.336090573558739, -0.3284891447862907}"
"{-0.33641829991960576, -0.32696273431054196}"
"{-0.3367444973454451, -0.32543127809389466}"
"{-0.33706916080062393, -0.3238947963724879}"
"{-0.33739228526980664, -0.3223533095047967}"
"{-0.337713865758077, -0.32080683797163445}"
"{-0.33803389729106104, -0.31925540237615097}"
"{-0.338352374915049, -0.3176990234438331}"
"{-0.3386692936971177, -0.3161377220225061}"
"{-0.338984648725253, -0.31457151908233083}"
"{-0.3392984351084722, -0.3130004357158067}"
"{-0.3396106479769461, -0.3114244931377693}"
"{-0.3399212824821216, -0.30984371268539246}"
"{-0.3402303337968439, -0.30825811581818596}"
"{-0.34053779711547894, -0.3066677241179981}"
"{-0.3408436676540357, -0.3050725592890131}"
"{-0.3411479406502882, -0.30347264315775363}"
"{-0.34145061136389865, -0.30186799767307826}"
"{-0.3417516750765389, -0.3002586449061842}"
"{-0.34205112709201346, -0.29864460705060436}"
"{-0.34234896273637644, -0.2970259064053534}"
"{-0.3426451773580283, -0.2954025653768146}"
"{-0.3429397663278519, -0.2937746065174918}"
"{-0.34323272503934094, -0.2921420524950903}"
"{-0.34352404890871385, -0.29050492609187584}"
"{-0.3438137333750288, -0.2888632502046723}"
"{-0.3441017739002977, -0.287217047844864}"
"{-0.3443881659696017, -0.2855663421383932}"
"{-0.3446729050912045, -0.283911156325763}"
"{-0.3449559867966682, -0.28225151376203395}"
"{-0.3452374066409668, -0.2805874379168277}"
"{-0.34551716020260154, -0.27891895237432346}"
"{-0.3457952430837147, -0.2772460808332614}"
"{-0.34607165091020503, -0.2755688471069394}"
"{-0.3463463793318415, -0.2738872751232158}"
